,Close,High,Low,Open,Volume,SMA_50,SMA_200,Trend,Crossover,Average_50,Median_50,DC_Upper_20,DC_Lower_20,DC_Mid_20,SMA_50_upper_2.0,SMA_50_lower_2.0,SMA_vs_Median_50_50,Median_Crossover_50_50,Median_Crossover_50_50_num,HL_range,Chaikin_Volatility_100,"('Close', '^GSPC')","('High', '^GSPC')","('Low', '^GSPC')","('Open', '^GSPC')","('Volume', '^GSPC')"
2001-06-04,1267.1099853515625,1267.1700439453125,1256.3599853515625,1260.6700439453125,836500000.0,1224.1777978515624,1326.0399499511718,Bearish,False,1224.1777978515624,1248.3299560546875,1315.9300537109375,1240.7900390625,1278.3600463867188,1248.6613538085937,1199.6942418945312,-24.152158203125055,Below,-1,10.81005859375,22.88094016040239,,,,,
2001-06-05,1283.5699462890625,1286.6199951171875,1267.1099853515625,1267.1099853515625,1116800000.0,1227.05259765625,1324.9774499511718,Bearish,False,1227.05259765625,1248.75,1315.9300537109375,1240.7900390625,1278.3600463867188,1251.5936496093752,1202.511545703125,-21.6974023437499,Below,-1,19.510009765625,22.814189063476103,,,,,
2001-06-06,1270.030029296875,1283.8499755859375,1269.010009765625,1283.5699462890625,1061900000.0,1229.3993994140626,1323.8690002441406,Bearish,False,1229.3993994140626,1249.1799926757812,1315.9300537109375,1240.7900390625,1278.3600463867188,1253.987387402344,1204.8114114257812,-19.78059326171865,Below,-1,14.8399658203125,22.656283652720386,,,,,
2001-06-07,1276.9599609375,1277.0799560546875,1265.0799560546875,1270.030029296875,1089600000.0,1231.2951977539062,1322.7564001464843,Bearish,False,1231.2951977539062,1249.449951171875,1315.9300537109375,1240.7900390625,1278.3600463867188,1255.9211017089845,1206.669293798828,-18.154753417968777,Below,-1,12.0,22.445268134844735,,,,,
2001-06-08,1264.9599609375,1277.1099853515625,1259.989990234375,1276.9599609375,726200000.0,1233.5285961914062,1321.5905499267578,Bearish,False,1233.5285961914062,1251.2550048828125,1315.9300537109375,1240.7900390625,1278.3600463867188,1258.1991681152344,1208.858024267578,-17.726408691406277,Below,-1,17.1199951171875,22.33981718400004,,,,,
2001-06-11,1254.3900146484375,1264.9599609375,1249.22998046875,1264.9599609375,870100000.0,1235.6573974609375,1320.3326501464844,Bearish,False,1235.6573974609375,1253.3699951171875,1315.9300537109375,1241.02001953125,1278.4750366210938,1260.3705454101564,1210.9442495117187,-17.712597656249955,Below,-1,15.72998046875,22.208929328252516,,,,,
2001-06-12,1255.8499755859375,1261.0,1235.75,1254.3900146484375,1136500000.0,1237.5677978515625,1319.0703497314453,Bearish,False,1237.5677978515625,1254.0399780273438,1315.9300537109375,1235.75,1275.8400268554688,1262.319153808594,1212.8164418945312,-16.472180175781205,Below,-1,25.25,22.26914854947524,,,,,
2001-06-13,1241.5999755859375,1259.75,1241.5899658203125,1255.8499755859375,1063600000.0,1239.4823974609376,1317.7460998535157,Bearish,False,1239.4823974609376,1254.0399780273438,1315.9300537109375,1235.75,1275.8400268554688,1264.2720454101564,1214.6927495117188,-14.557580566406159,Below,-1,18.1600341796875,22.187779948093304,,,,,
2001-06-14,1219.8699951171875,1241.5999755859375,1218.9000244140625,1241.5999755859375,1242900000.0,1241.7505981445313,1316.275,Bearish,False,1241.7505981445313,1254.0399780273438,1315.9300537109375,1218.9000244140625,1267.4150390625,1266.5856101074219,1216.9155861816407,-12.289379882812455,Below,-1,22.699951171875,22.197921952524624,,,,,
2001-06-15,1214.3599853515625,1221.5,1203.030029296875,1219.8699951171875,1635550000.0,1243.9727978515625,1314.7976000976562,Bearish,False,1243.9727978515625,1254.0399780273438,1315.9300537109375,1203.030029296875,1259.4800415039062,1268.8522538085938,1219.0933418945312,-10.067180175781232,Below,-1,18.469970703125,22.124101135704827,,,,,
2001-06-18,1208.4300537109375,1221.22998046875,1208.3299560546875,1214.3599853515625,1111600000.0,1245.1126000976562,1313.3268005371094,Bearish,False,1245.1126000976562,1254.0399780273438,1315.9300537109375,1203.030029296875,1259.4800415039062,1270.0148520996095,1220.210348095703,-8.927377929687509,Below,-1,12.9000244140625,21.941446151117848,,,,,
2001-06-19,1212.5799560546875,1226.1099853515625,1207.7099609375,1208.4300537109375,1184900000.0,1246.7955981445311,1311.8013000488281,Bearish,False,1246.7955981445311,1254.0399780273438,1315.9300537109375,1203.030029296875,1259.4800415039062,1271.7315101074219,1221.8596861816404,-7.244379882812609,Below,-1,18.4000244140625,21.871318988007843,,,,,
2001-06-20,1223.1400146484375,1225.6099853515625,1210.0699462890625,1212.5799560546875,1350100000.0,1248.5065991210938,1310.313150024414,Bearish,False,1248.5065991210938,1254.0399780273438,1309.3800048828125,1203.030029296875,1256.2050170898438,1273.4767311035157,1223.536467138672,-5.533378906249936,Below,-1,15.5400390625,21.745947108294818,,,,,
2001-06-21,1237.0400390625,1240.239990234375,1220.25,1223.1400146484375,1546820000.0,1249.8797998046875,1308.9629504394532,Bearish,False,1249.8797998046875,1254.0399780273438,1295.0400390625,1203.030029296875,1249.0350341796875,1274.8773958007814,1224.8822038085937,-4.160178222656214,Below,-1,19.989990234375,21.711175685048882,,,,,
2001-06-22,1225.3499755859375,1237.72998046875,1221.4100341796875,1237.0400390625,1189200000.0,1251.0689990234375,1307.6284503173829,Bearish,False,1251.0689990234375,1254.0399780273438,1293.1700439453125,1203.030029296875,1248.1000366210938,1276.0903790039063,1226.0476190429688,-2.9709790039062227,Below,-1,16.3199462890625,21.60441866730658,,,,,
2001-06-25,1218.5999755859375,1231.5,1213.5999755859375,1225.3499755859375,1050100000.0,1251.7709985351562,1306.2089001464844,Bearish,False,1251.7709985351562,1254.0399780273438,1286.6199951171875,1203.030029296875,1244.8250122070312,1276.8064185058593,1226.7355785644531,-2.2689794921875546,Below,-1,17.9000244140625,21.53106432565818,,,,,
2001-06-26,1216.760009765625,1220.699951171875,1204.6400146484375,1218.5999755859375,1198900000.0,1252.51259765625,1304.8202001953125,Bearish,False,1252.51259765625,1254.0399780273438,1286.6199951171875,1203.030029296875,1244.8250122070312,1277.562849609375,1227.4623457031248,-1.527380371093841,Below,-1,16.0599365234375,21.42272516125777,,,,,
2001-06-27,1211.0699462890625,1219.9200439453125,1207.2900390625,1216.760009765625,1162100000.0,1252.8977954101563,1303.4292498779296,Bearish,False,1252.8977954101563,1254.0399780273438,1286.6199951171875,1203.030029296875,1244.8250122070312,1277.9557513183595,1227.839839501953,-1.1421826171874727,Below,-1,12.6300048828125,21.24861188841727,,,,,
2001-06-28,1226.199951171875,1234.43994140625,1211.0699462890625,1211.0699462890625,1327300000.0,1252.65859375,1302.1502996826173,Bearish,False,1252.65859375,1254.0399780273438,1286.6199951171875,1203.030029296875,1244.8250122070312,1277.711765625,1227.6054218749998,-1.381384277343841,Below,-1,23.3699951171875,21.29061947710579,,,,,
2001-06-29,1224.3800048828125,1237.2900390625,1221.1400146484375,1226.199951171875,1832360000.0,1252.0723950195313,1300.8476495361328,Bearish,False,1252.0723950195313,1253.7200317382812,1286.6199951171875,1203.030029296875,1244.8250122070312,1277.113842919922,1227.0309471191406,-1.6476367187499363,Below,-1,16.1500244140625,21.188825515461367,,,,,
2001-07-02,1236.719970703125,1239.780029296875,1224.030029296875,1224.4200439453125,1128300000.0,1251.9471948242187,1299.6268994140626,Bearish,False,1251.9471948242187,1253.7200317382812,1286.6199951171875,1203.030029296875,1244.8250122070312,1276.9861387207031,1226.9082509277343,-1.772836914062509,Below,-1,15.75,21.081126000303716,,,,,
2001-07-03,1234.449951171875,1236.7099609375,1229.4300537109375,1236.7099609375,622110000.0,1252.148994140625,1298.4700988769532,Bearish,False,1252.148994140625,1253.7200317382812,1283.8499755859375,1203.030029296875,1243.4400024414062,1277.1919740234375,1227.1060142578126,-1.5710375976561863,Below,-1,7.2799072265625,20.80783453943755,,,,,
2001-07-05,1219.239990234375,1234.449951171875,1219.1500244140625,1234.449951171875,934900000.0,1252.34439453125,1297.343748779297,Bearish,False,1252.34439453125,1253.7200317382812,1277.1099853515625,1203.030029296875,1240.0700073242188,1277.3912824218748,1227.297506640625,-1.3756372070313319,Below,-1,15.2999267578125,20.698767058613292,,,,,
2001-07-06,1190.5899658203125,1219.239990234375,1188.739990234375,1219.239990234375,1056700000.0,1251.5811938476563,1295.9971984863282,Bearish,False,1251.5811938476563,1253.7200317382812,1277.1099853515625,1188.739990234375,1232.9249877929688,1276.6128177246094,1226.5495699707033,-2.1388378906249272,Below,-1,30.5,20.89285087923481,,,,,
2001-07-09,1198.780029296875,1201.760009765625,1189.75,1190.5899658203125,1045700000.0,1250.8663940429688,1294.734398803711,Bearish,False,1250.8663940429688,1253.7200317382812,1264.9599609375,1188.739990234375,1226.8499755859375,1275.883721923828,1225.8490661621095,-2.8536376953125,Below,-1,12.010009765625,20.71695303540095,,,,,
2001-07-10,1181.52001953125,1203.4300537109375,1179.9300537109375,1198.780029296875,1263800000.0,1249.4357934570312,1293.3967486572265,Bearish,False,1249.4357934570312,1251.9249877929688,1261.0,1179.9300537109375,1220.4650268554688,1274.4245093261718,1224.4470775878906,-2.4891943359375546,Below,-1,23.5,20.772062876284103,,,,,
2001-07-11,1180.1800537109375,1184.9300537109375,1168.4599609375,1181.52001953125,1384100000.0,1248.0501953125,1292.0540490722656,Bearish,False,1248.0501953125,1251.9149780273438,1259.75,1168.4599609375,1214.10498046875,1273.0111992187499,1223.08919140625,-3.864782714843841,Below,-1,16.4700927734375,20.68687534949506,,,,,
2001-07-12,1208.1400146484375,1210.25,1180.1800537109375,1180.1800537109375,1394000000.0,1246.8841967773437,1290.8995989990235,Bearish,False,1246.8841967773437,1249.1799926757812,1241.5999755859375,1168.4599609375,1205.0299682617188,1271.8218807128906,1221.946512841797,-2.295795898437518,Below,-1,30.0699462890625,20.872678734436988,,,,,
2001-07-13,1215.6800537109375,1218.5400390625,1203.6099853515625,1208.1400146484375,1121700000.0,1245.8491967773436,1289.8419494628906,Bearish,False,1245.8491967773436,1248.75,1240.239990234375,1168.4599609375,1204.3499755859375,1270.7661807128904,1220.9322128417969,-2.90080322265635,Below,-1,14.9300537109375,20.755002991397394,,,,,
2001-07-16,1202.449951171875,1219.6300048828125,1200.050048828125,1215.6800537109375,1039800000.0,1244.9265966796875,1288.7213494873047,Bearish,False,1244.9265966796875,1248.5,1240.239990234375,1168.4599609375,1204.3499755859375,1269.8251286132813,1220.0280647460936,-3.5734033203125364,Below,-1,19.5799560546875,20.73173473522492,,,,,
2001-07-17,1214.43994140625,1215.3599853515625,1196.1400146484375,1202.449951171875,1238100000.0,1243.8831958007813,1287.5020989990235,Bearish,False,1243.8831958007813,1246.875,1240.239990234375,1168.4599609375,1204.3499755859375,1268.7608597167969,1219.0055318847658,-2.9918041992186772,Below,-1,19.219970703125,20.701798813797197,,,,,
2001-07-18,1207.7099609375,1214.43994140625,1198.3299560546875,1214.43994140625,1316300000.0,1242.7671948242187,1286.3580987548828,Bearish,False,1242.7671948242187,1243.635009765625,1240.239990234375,1168.4599609375,1204.3499755859375,1267.622538720703,1217.9118509277343,-0.8678149414063228,Below,-1,16.1099853515625,20.610871814545025,,,,,
2001-07-19,1215.02001953125,1225.0400390625,1205.800048828125,1207.7099609375,1343500000.0,1241.8435961914063,1285.2520489501953,Bearish,False,1241.8435961914063,1239.3200073242188,1240.239990234375,1168.4599609375,1204.3499755859375,1266.6804681152344,1217.0067242675782,2.5235888671875273,Above,1,19.239990234375,20.58372564464067,,,,,
2001-07-20,1210.8499755859375,1215.68994140625,1207.0400390625,1215.02001953125,1170900000.0,1240.949794921875,1284.1739990234375,Bearish,False,1240.949794921875,1236.8800048828125,1239.780029296875,1168.4599609375,1204.1199951171875,1265.7687908203127,1216.1307990234375,4.069790039062582,Above,1,8.64990234375,20.347412311949768,,,,,
2001-07-23,1191.030029296875,1215.219970703125,1190.5,1210.8499755859375,986900000.0,1239.6667944335939,1282.9575494384765,Bearish,False,1239.6667944335939,1235.5849609375,1239.780029296875,1168.4599609375,1204.1199951171875,1264.4601303222657,1214.873458544922,4.08183349609385,Above,1,24.719970703125,20.433997626626507,,,,,
2001-07-24,1171.6500244140625,1191.030029296875,1165.5400390625,1191.030029296875,1198700000.0,1238.1863940429687,1281.6343994140625,Bearish,False,1238.1863940429687,1230.324951171875,1239.780029296875,1165.5400390625,1202.6600341796875,1262.9501219238282,1213.4226661621092,7.861442871093686,Above,1,25.489990234375,20.534116292126477,,,,,
2001-07-25,1190.489990234375,1190.52001953125,1171.280029296875,1171.6500244140625,1280700000.0,1237.01779296875,1280.5418994140625,Bearish,False,1237.01779296875,1225.7749633789062,1239.780029296875,1165.5400390625,1202.6600341796875,1261.758148828125,1212.277437109375,11.242829589843723,Above,1,19.239990234375,20.50849003355714,,,,,
2001-07-26,1202.9300537109375,1204.1800537109375,1182.6500244140625,1190.489990234375,1213900000.0,1236.0875952148438,1279.5463995361329,Bearish,False,1236.0875952148438,1224.864990234375,1239.780029296875,1165.5400390625,1202.6600341796875,1260.8093471191407,1211.3658433105468,11.222604980468759,Above,1,21.530029296875,20.52871853382086,,,,,
2001-07-27,1205.8199462890625,1209.260009765625,1195.989990234375,1202.9300537109375,1015300000.0,1234.5041943359374,1278.640399169922,Bearish,False,1234.5041943359374,1223.760009765625,1239.780029296875,1165.5400390625,1202.6600341796875,1259.1942782226563,1209.8141104492186,10.744184570312427,Above,1,13.27001953125,20.38498191990857,,,,,
2001-07-30,1204.52001953125,1209.050048828125,1200.4100341796875,1205.8199462890625,909100000.0,1232.824794921875,1277.8400494384766,Bearish,False,1232.824794921875,1221.5050048828125,1239.780029296875,1165.5400390625,1202.6600341796875,1257.4812908203126,1208.1682990234376,11.319790039062582,Above,1,8.6400146484375,20.152408310572508,,,,,
2001-07-31,1211.22998046875,1222.739990234375,1204.52001953125,1204.52001953125,1129200000.0,1231.2101953125,1277.247299194336,Bearish,False,1231.2101953125,1219.5549926757812,1236.7099609375,1165.5400390625,1201.125,1255.83439921875,1206.58599140625,11.655202636718741,Above,1,18.219970703125,20.114142219335925,,,,,
2001-08-01,1215.9300537109375,1223.0400390625,1211.22998046875,1211.22998046875,1340300000.0,1229.272197265625,1276.456099243164,Bearish,False,1229.272197265625,1218.9199829101562,1234.449951171875,1165.5400390625,1199.9949951171875,1253.8576412109376,1204.6867533203124,10.352214355468732,Above,1,11.81005859375,19.94970491981937,,,,,
2001-08-02,1220.75,1226.27001953125,1215.31005859375,1215.9300537109375,1218300000.0,1227.4995971679687,1275.686749267578,Bearish,False,1227.4995971679687,1218.9199829101562,1226.27001953125,1165.5400390625,1195.905029296875,1252.049589111328,1202.9496052246093,8.579614257812409,Above,1,10.9599609375,19.771690187496215,,,,,
2001-08-03,1214.3499755859375,1220.75,1205.31005859375,1220.75,939900000.0,1226.005595703125,1275.0086492919922,Bearish,False,1226.005595703125,1217.6799926757812,1226.27001953125,1165.5400390625,1195.905029296875,1250.5257076171874,1201.4854837890625,8.325603027343732,Above,1,15.43994140625,19.685912983907183,,,,,
2001-08-06,1200.47998046875,1214.3499755859375,1197.3499755859375,1214.3499755859375,811700000.0,1224.1517944335938,1274.3003991699218,Bearish,False,1224.1517944335938,1216.3450317382812,1226.27001953125,1165.5400390625,1195.905029296875,1248.6348303222655,1199.668758544922,7.8067626953125,Above,1,17.0,19.632726588186248,,,,,
2001-08-07,1204.4000244140625,1207.56005859375,1195.6400146484375,1200.469970703125,1012000000.0,1222.6819946289063,1273.378599243164,Bearish,False,1222.6819946289063,1215.8050537109375,1226.27001953125,1165.5400390625,1195.905029296875,1247.1356345214845,1198.2283547363281,6.8769409179687955,Above,1,11.9200439453125,19.480000199218452,,,,,
2001-08-08,1183.530029296875,1206.7900390625,1181.27001953125,1204.4000244140625,1124600000.0,1220.993994140625,1272.3115991210936,Bearish,False,1220.993994140625,1215.3500366210938,1226.27001953125,1165.5400390625,1195.905029296875,1245.4138740234375,1196.5741142578127,5.643957519531341,Above,1,25.52001953125,19.599604542426995,,,,,
2001-08-09,1183.4300537109375,1184.7099609375,1174.6800537109375,1183.530029296875,1104200000.0,1219.70099609375,1271.2498492431641,Bearish,False,1219.70099609375,1214.72998046875,1226.27001953125,1165.5400390625,1195.905029296875,1244.095016015625,1195.306976171875,4.971015625000064,Above,1,10.0299072265625,19.4101055856772,,,,,
2001-08-10,1190.1600341796875,1193.3299560546875,1169.550048828125,1183.4300537109375,960900000.0,1218.3877978515625,1270.2099993896484,Bearish,False,1218.3877978515625,1214.3999633789062,1226.27001953125,1165.5400390625,1195.905029296875,1242.7555538085937,1194.0200418945312,3.987834472656232,Above,1,23.7799072265625,19.496636311239286,,,,,
2001-08-13,1191.2900390625,1193.8199462890625,1185.1199951171875,1190.1600341796875,837600000.0,1217.0001977539061,1269.3419494628906,Bearish,False,1217.0001977539061,1214.35498046875,1226.27001953125,1165.5400390625,1195.905029296875,1241.3402017089843,1192.660193798828,2.64521728515615,Above,1,8.699951171875,19.28284056590534,,,,,
2001-08-14,1186.72998046875,1198.7900390625,1184.260009765625,1191.2900390625,964600000.0,1215.39259765625,1268.4533996582031,Bearish,False,1215.39259765625,1213.4649658203125,1226.27001953125,1165.5400390625,1195.905029296875,1239.700449609375,1191.084745703125,1.9276318359375182,Above,1,14.530029296875,19.188725491271075,,,,,
2001-08-15,1178.02001953125,1191.2099609375,1177.6099853515625,1186.72998046875,1065600000.0,1213.2815991210937,1267.445599975586,Bearish,False,1213.2815991210937,1211.9049682617188,1226.27001953125,1165.5400390625,1195.905029296875,1237.5472311035155,1189.0159671386718,1.3766308593749272,Above,1,13.5999755859375,19.078057176313973,,,,,
2001-08-16,1181.6600341796875,1181.800048828125,1166.0799560546875,1178.02001953125,1055400000.0,1211.51419921875,1266.360599975586,Bearish,False,1211.51419921875,1211.1499633789062,1226.27001953125,1165.5400390625,1195.905029296875,1235.7444832031251,1187.283915234375,0.3642358398437864,Above,1,15.7200927734375,19.011562831702555,,,,,
2001-08-17,1161.969970703125,1181.6600341796875,1156.0699462890625,1181.6600341796875,974300000.0,1209.2143994140624,1265.0234497070312,Bearish,False,1209.2143994140624,1210.9599609375,1226.27001953125,1156.0699462890625,1191.1699829101562,1233.3986874023437,1185.0301114257811,-1.7455615234375728,Below,-1,25.590087890625,19.141830654651518,,,,,
2001-08-20,1171.4100341796875,1171.4100341796875,1160.93994140625,1161.969970703125,897100000.0,1207.3434008789063,1263.774400024414,Bearish,False,1207.3434008789063,1209.6400146484375,1226.27001953125,1156.0699462890625,1191.1699829101562,1231.4902688964844,1183.1965328613283,-2.2966137695311772,Below,-1,10.4700927734375,18.970113072845297,,,,,
2001-08-21,1157.260009765625,1179.8499755859375,1156.56005859375,1171.4100341796875,1041600000.0,1205.40080078125,1262.4191003417968,Bearish,False,1205.40080078125,1208.2850341796875,1226.27001953125,1156.0699462890625,1191.1699829101562,1229.508816796875,1181.292784765625,-2.8842333984375728,Below,-1,23.2899169921875,19.055653744515443,,,,,
2001-08-22,1165.31005859375,1168.56005859375,1153.3399658203125,1157.260009765625,1110800000.0,1203.5900024414063,1261.1122009277344,Bearish,False,1203.5900024414063,1207.9249877929688,1226.27001953125,1153.3399658203125,1189.8049926757812,1227.6618024902345,1179.5182023925781,-4.334985351562409,Below,-1,15.2200927734375,18.97970204211786,,,,,
2001-08-23,1162.0899658203125,1169.8599853515625,1160.9599609375,1165.31005859375,986200000.0,1201.9998022460939,1259.7617010498047,Bearish,False,1201.9998022460939,1206.7649536132812,1226.27001953125,1153.3399658203125,1189.8049926757812,1226.0397982910158,1177.959806201172,-4.7651513671874,Below,-1,8.9000244140625,18.780104465324687,,,,,
2001-08-24,1184.9300537109375,1185.1500244140625,1162.0899658203125,1162.0899658203125,1043600000.0,1201.3010034179688,1258.5270013427735,Bearish,False,1201.3010034179688,1205.1699829101562,1226.27001953125,1153.3399658203125,1189.8049926757812,1225.3270234863282,1177.2749833496093,-3.8689794921874636,Below,-1,23.06005859375,18.864856032224196,,,,,
2001-08-27,1179.2099609375,1186.8499755859375,1178.0699462890625,1184.9300537109375,842600000.0,1200.5980029296875,1257.3766510009766,Bearish,False,1200.5980029296875,1204.4600219726562,1226.27001953125,1153.3399658203125,1189.8049926757812,1224.6099629882813,1176.5860428710937,-3.862019042968768,Below,-1,8.780029296875,18.665156492910352,,,,,
2001-08-28,1161.510009765625,1179.6600341796875,1161.1700439453125,1179.2099609375,987100000.0,1199.6596020507814,1256.1835009765625,Bearish,False,1199.6596020507814,1203.6650390625,1226.27001953125,1153.3399658203125,1189.8049926757812,1223.652794091797,1175.6664100097657,-4.005437011718641,Below,-1,18.489990234375,18.661687854127475,,,,,
2001-08-29,1148.56005859375,1166.969970703125,1147.3800048828125,1161.510009765625,963700000.0,1198.3792041015624,1255.0964013671876,Bearish,False,1198.3792041015624,1202.6900024414062,1226.27001953125,1147.3800048828125,1186.8250122070312,1222.3467881835936,1174.4116200195313,-4.310798339843814,Below,-1,19.5899658203125,18.68006959603213,,,,,
2001-08-30,1129.030029296875,1151.75,1124.8699951171875,1148.5999755859375,1157000000.0,1196.4970043945314,1253.9852514648437,Bearish,False,1196.4970043945314,1201.4649658203125,1220.75,1124.8699951171875,1172.8099975585938,1220.426944482422,1172.5670643066408,-4.967961425781141,Below,-1,26.8800048828125,18.842444552205997,,,,,
2001-08-31,1133.5799560546875,1141.8299560546875,1126.3800048828125,1129.030029296875,920100000.0,1194.427802734375,1252.7384014892577,Bearish,False,1194.427802734375,1199.6300048828125,1214.3499755859375,1124.8699951171875,1169.6099853515625,1218.3163587890626,1170.5392466796875,-5.202202148437436,Below,-1,15.449951171875,18.775266465466768,,,,,
2001-09-04,1132.93994140625,1155.4000244140625,1129.06005859375,1133.5799560546875,1178300000.0,1192.5796020507812,1251.4540509033204,Bearish,False,1192.5796020507812,1195.0350341796875,1207.56005859375,1124.8699951171875,1166.2150268554688,1216.431194091797,1168.7280100097655,-2.4554321289062955,Below,-1,26.3399658203125,18.925062492295396,,,,,
2001-09-05,1131.739990234375,1135.52001953125,1114.8599853515625,1132.93994140625,1384500000.0,1190.84240234375,1250.2511511230468,Bearish,False,1190.84240234375,1191.1600341796875,1206.7900390625,1114.8599853515625,1160.8250122070312,1214.6592503906252,1167.025554296875,-0.31763183593739086,Below,-1,20.6600341796875,18.95941836729326,,,,,
2001-09-06,1106.4000244140625,1131.739990234375,1105.8299560546875,1131.739990234375,1359700000.0,1188.6352026367188,1248.9445513916016,Bearish,False,1188.6352026367188,1190.8099975585938,1198.7900390625,1105.8299560546875,1152.3099975585938,1212.407906689453,1164.8624985839845,-2.174794921874991,Below,-1,25.9100341796875,19.097054323974334,,,,,
2001-09-07,1085.780029296875,1106.4000244140625,1082.1199951171875,1106.4000244140625,1424300000.0,1186.129404296875,1247.6603515625,Bearish,False,1186.129404296875,1190.5399780273438,1198.7900390625,1082.1199951171875,1140.4550170898438,1209.8519923828126,1162.4068162109374,-4.410573730468741,Below,-1,24.280029296875,19.199687491754542,,,,,
2001-09-10,1092.5400390625,1096.93994140625,1073.1500244140625,1085.780029296875,1276600000.0,1183.4562060546875,1246.386301879883,Bearish,False,1183.4562060546875,1190.3250122070312,1198.7900390625,1073.1500244140625,1135.9700317382812,1207.1253301757813,1159.7870819335938,-6.868806152343723,Below,-1,23.7899169921875,19.290583125426483,,,,,
2001-09-17,1038.77001953125,1092.5400390625,1037.4599609375,1092.5400390625,2330830000.0,1179.7440063476563,1244.9683520507813,Bearish,False,1179.7440063476563,1188.4450073242188,1198.7900390625,1037.4599609375,1118.125,1203.3388864746094,1156.1491262207032,-8.701000976562455,Below,-1,55.080078125,19.99928599670517,,,,,
2001-09-18,1032.739990234375,1046.4200439453125,1029.25,1038.77001953125,1650410000.0,1175.6644067382813,1243.4232019042968,Bearish,False,1175.6644067382813,1185.8300170898438,1191.2099609375,1029.25,1110.22998046875,1199.177694873047,1152.1511186035157,-10.165610351562464,Below,-1,17.1700439453125,19.943261401628085,,,,,
2001-09-19,1016.0999755859376,1038.9100341796875,984.6199951171876,1032.739990234375,2120550000.0,1171.2974072265624,1241.758851928711,Bearish,False,1171.2974072265624,1184.2300415039062,1186.8499755859375,984.6199951171876,1085.7349853515625,1194.7233553710937,1147.8714590820312,-12.932634277343823,Below,-1,54.290039062499886,20.623395612734456,,,,,
2001-09-20,984.5399780273438,1016.0999755859376,984.489990234375,1016.0999755859376,2004800000.0,1166.6034069824218,1240.001101989746,Bearish,False,1166.6034069824218,1183.4800415039062,1186.8499755859375,984.489990234375,1085.6699829101562,1189.9354751220703,1143.2713388427733,-16.876634521484448,Below,-1,31.609985351562614,20.8409518451865,,,,,
2001-09-21,965.7999877929688,984.5399780273438,944.75,984.5399780273438,2317300000.0,1162.107607421875,1238.1204516601563,Bearish,False,1162.107607421875,1182.5450439453125,1186.8499755859375,944.75,1065.7999877929688,1185.3497595703125,1138.8654552734374,-20.437436523437555,Below,-1,39.78997802734375,21.216180086417335,,,,,
2001-09-24,1003.4500122070312,1008.4400024414062,965.7999877929688,965.7999877929688,1746600000.0,1158.2010070800782,1236.562951965332,Bearish,False,1158.2010070800782,1181.5900268554688,1186.8499755859375,944.75,1065.7999877929688,1181.3650272216798,1135.0369869384765,-23.38901977539058,Below,-1,42.6400146484375,21.640414434180112,,,,,
2001-09-25,1012.27001953125,1017.1400146484376,998.3300170898438,1003.4500122070312,1613800000.0,1154.8160070800782,1235.0481521606446,Bearish,False,1154.8160070800782,1180.9200439453125,1186.8499755859375,944.75,1065.7999877929688,1177.9123272216798,1131.7196869384766,-26.10403686523432,Below,-1,18.809997558593864,21.58436657525761,,,,,
2001-09-26,1007.0399780273438,1020.2899780273438,1002.6199951171876,1012.27001953125,1519100000.0,1151.3532055664064,1233.4585021972657,Bearish,False,1151.3532055664064,1180.4349975585938,1186.8499755859375,944.75,1065.7999877929688,1174.3802696777345,1128.3261414550782,-29.08179199218739,Below,-1,17.669982910156136,21.506854027433818,,,,,
2001-09-27,1018.6099853515624,1018.9199829101562,998.239990234375,1007.0399780273438,1467000000.0,1147.5626049804687,1231.6688519287109,Bearish,False,1147.5626049804687,1178.614990234375,1186.8499755859375,944.75,1065.7999877929688,1170.513857080078,1124.6113528808594,-31.052385253906323,Below,-1,20.67999267578125,21.490480535321886,,,,,
2001-09-28,1040.93994140625,1040.93994140625,1018.6099853515624,1018.6099853515624,1631500000.0,1144.067802734375,1230.1162518310548,Bearish,False,1144.067802734375,1174.8350219726562,1186.8499755859375,944.75,1065.7999877929688,1166.9491587890625,1121.1864466796874,-30.767219238281314,Below,-1,22.329956054687614,21.50710381293309,,,,,
2001-10-01,1038.550048828125,1040.93994140625,1026.760009765625,1040.93994140625,1175600000.0,1140.7898046875,1228.5912518310547,Bearish,False,1140.7898046875,1171.530029296875,1179.6600341796875,944.75,1062.2050170898438,1163.6056007812501,1117.9740085937499,-30.74022460937499,Below,-1,14.179931640625,21.36201129466956,,,,,
2001-10-02,1051.3299560546875,1051.3299560546875,1034.469970703125,1038.550048828125,1289800000.0,1137.5276049804688,1226.9984515380859,Bearish,False,1137.5276049804688,1168.3600463867188,1166.969970703125,944.75,1055.8599853515625,1160.2781570800782,1114.7770528808594,-30.832441406249927,Below,-1,16.8599853515625,21.272862266093185,,,,,
2001-10-03,1072.280029296875,1075.3800048828125,1041.47998046875,1051.3299560546875,1650600000.0,1134.8190063476563,1225.4588519287108,Bearish,False,1134.8190063476563,1163.7000122070312,1155.4000244140625,944.75,1050.0750122070312,1157.5153864746094,1112.1226262207033,-28.88100585937491,Below,-1,33.9000244140625,21.522905080904458,,,,,
